case_group,schema,name1,name2,is_match,quality,category,notes
synth_people,Person,CHANG SU HA,CHANG CHANG HA,false,MEDIUM,LLM-proposed deviation,Korean given-name swap
synth_people,Person,PAK YONG-CHUN,PAK IL KYU,false,MEDIUM,LLM-proposed deviation,Korean given-name swap (UN-list collision)
synth_people,Person,HAN BONG SU,HAN JANG SU,true,MEDIUM,LLM-proposed deviation,Korean given-name swap
synth_people,Person,CHOE KWANG HO,CHOE SONG IL,false,MEDIUM,LLM-proposed deviation,Korean given-name swap
synth_people,Person,KIM SONG MIN,KIM SONG CHOL,false,MEDIUM,LLM-proposed deviation,Korean given-name swap
synth_people,Person,KIM HYO'K,KIM KYU,false,MEDIUM,LLM-proposed deviation,Korean given-name swap
synth_people,Person,YU CHA OK,YU CHOL U,false,MEDIUM,LLM-proposed deviation,Korean given-name swap
synth_people,Person,KO CHOL HUN,KO CHOL MAN,true,MEDIUM,LLM-proposed deviation,Korean given-name swap
synth_people,Person,KIM JONG SIK,KIM YONG NAM,false,MEDIUM,LLM-proposed deviation,cross-collision between UN-listed Koreans
synth_people,Person,RUSTAM IBRAHIMOVICH ASELDEROV,RUSTAM MAGOMEDOVICH ASELDEROV,false,MEDIUM,LLM-proposed deviation,Russian patronymic swap
synth_people,Person,Malik Magomedovich Barkhanoev,Malik Ruslanovich Barkhanoev,false,MEDIUM,LLM-proposed deviation,Russian patronymic swap
synth_people,Person,Murad Khasanovich Margoshvili,Murad Iraklievich Margoshvili,false,MEDIUM,LLM-proposed deviation,Russian/Caucasian patronymic swap
synth_people,Person,ZAURBEK MAGOMEDOVICH GUCHAEV,ZAURBEK SALIMOVICH GUCHAEV,false,MEDIUM,LLM-proposed deviation,Russian patronymic swap
synth_people,Person,SHAMIL ABDURAHMANOVICH ISMAILOV,SHAMIL MAGOMEDOVICH ISMAILOV,false,MEDIUM,LLM-proposed deviation,Russian patronymic swap
synth_people,Person,RUSTAM MAGOMEDOVICH KADYROV,RUSTAM MAGOMEDOVICH ASELDEROV,false,MEDIUM,LLM-proposed deviation,Russian surname swap (real Caucasian surname)
synth_people,Person,Malik Ruslanovich Barakhoev,Malik Ruslanovich Barkhanoev,false,MEDIUM,LLM-proposed deviation,Russian surname syllable rearrangement (multi-char)
synth_people,Person,Murad Iraklievich Maroghashvili,Murad Iraklievich Margoshvili,false,MEDIUM,LLM-proposed deviation,Georgian surname syllable rearrangement (multi-char)
synth_people,Person,ZAURBEK SALIMOVICH GUCHKOV,ZAURBEK SALIMOVICH GUCHAEV,true,MEDIUM,LLM-proposed deviation,Russian surname tail-rewrite (multi-char)
synth_people,Person,SHAMIL MAGOMEDOVICH ISMAGILOV,SHAMIL MAGOMEDOVICH ISMAILOV,true,MEDIUM,LLM-proposed deviation,Russian/Tatar surname syllable insert (multi-char)
synth_people,Person,ABDULLAH SUNGKAR,ABDULLAH ANSHORI,false,MEDIUM,LLM-proposed deviation,Indonesian surname swap
synth_people,Person,AHMED MUNANDAR,ARIS MUNANDAR,false,MEDIUM,LLM-proposed deviation,Indonesian given-name swap
synth_people,Person,SUDARSO RIFKI,TAUFIK RIFKI,false,MEDIUM,LLM-proposed deviation,Indonesian given-name swap
synth_people,Person,MOHAMAD IQBAL ABDURRAHIM,MOHAMAD IQBAL ABDURRAHMAN,false,MEDIUM,LLM-proposed deviation,Indonesian surname swap (multi-char)
synth_people,Person,UMAR MIRDAD,UMAR PATEK,false,MEDIUM,LLM-proposed deviation,Indonesian surname swap
synth_people,Person,AGUS RIFAI,AGUS DWIKARNA,false,MEDIUM,LLM-proposed deviation,Indonesian surname swap
synth_people,Person,BAMBANG SUTRISNO,BAMBANG SUKIRNO,false,MEDIUM,LLM-proposed deviation,Indonesian surname swap
synth_people,Person,PARLINDUNGAN HUTABARAT,PARLINDUNGAN SIREGAR,false,MEDIUM,LLM-proposed deviation,Indonesian Batak surname swap
synth_people,Person,NURJAMAN HAMBALI ISAMUDDIN,NURJAMAN RIDUAN ISAMUDDIN,false,MEDIUM,LLM-proposed deviation,Indonesian middle-name swap
synth_people,Person,OMAN ABU JIBRIL,OMAN ROCHMAN,false,MEDIUM,LLM-proposed deviation,Indonesian kunya/surname swap
synth_people,Person,MOCHAMMAD ALWI,MOCHAMMAD ACHWAN,false,MEDIUM,LLM-proposed deviation,Indonesian surname swap
synth_people,Person,MOHAMMAD BAHRUM SUKARNO ANGGIH TAMTOMO,MOHAMMAD BAHRUM NAIM ANGGIH TAMTOMO,false,MEDIUM,LLM-proposed deviation,Indonesian middle-name swap
synth_people,Person,ABU BAKAR SUNGKAR,ABU BAKAR BA'ASYIR,false,MEDIUM,LLM-proposed deviation,Indonesian surname swap (real different cleric)
synth_people,Person,ABDULPATTA ESCALON ALONTO,ABDULPATTA ESCALON ABUBAKAR,false,MEDIUM,LLM-proposed deviation,Filipino Moro family-name swap
synth_people,Person,MYRNA AJIJUL JAMIRI,MYRNA AJIJUL MABANZA,false,MEDIUM,LLM-proposed deviation,Filipino surname swap
synth_people,Person,ANGELO RAMIREZ DE GUZMAN,ANGELO RAMIREZ TRINIDAD,false,MEDIUM,LLM-proposed deviation,Filipino surname swap
synth_people,Person,ISNILON TOTONI MISUARI,ISNILON TOTONI HAPILON,false,MEDIUM,LLM-proposed deviation,Filipino Moro surname swap (Misuari is real different MNLF leader)
synth_people,Person,PIO ABOGNE DE LEON,PIO ABOGNE DE VERA,false,MEDIUM,LLM-proposed deviation,Filipino Spanish-style surname swap
synth_people,Person,ABDULLAHI MOHAMED MOHAMED CADDOW,ABDULLAHI OSMAN MOHAMED CADDOW,false,MEDIUM,LLM-proposed deviation,Somali patronymic swap
synth_people,Person,MAXAMED CABDULLAAHI CIISE,MAXAMED CABDULLAAH CIISE,true,MEDIUM,LLM-proposed deviation,Somali patronymic suffix swap (multi-char)
synth_people,Person,ABDIKADIR HASSAN ABDIKADIR,ABDIKADIR MOHAMED ABDIKADIR,false,MEDIUM,LLM-proposed deviation,Somali patronymic swap
synth_people,Person,HASSAN DAHIR FARAH,HASSAN DAHIR AWEYS,false,MEDIUM,LLM-proposed deviation,Somali clan-name swap
synth_people,Person,ZAFAR ALI,ZAFAR IQBAL,false,MEDIUM,LLM-proposed deviation,Pakistani surname swap
synth_people,Person,ZAKI-UR-REHMAN MAKKI,ZAKI-UR-REHMAN LAKHVI,false,MEDIUM,LLM-proposed deviation,Pakistani surname swap (Makki is real LeT figure)
synth_people,Person,MOHAMMED YAHYA AZHAR,MOHAMMED YAHYA MUJAHID,false,MEDIUM,LLM-proposed deviation,Pakistani surname swap
synth_people,Person,MAHMOOD AHMED BASHIR-UD-DIN,MAHMOOD SULTAN BASHIR-UD-DIN,false,MEDIUM,LLM-proposed deviation,Pakistani middle-name swap
synth_people,Person,ANJEM IFTIKHAR CHOUDARY MAHMOOD,ANJEM CHOUDARY,true,MEDIUM,LLM-proposed deviation,added 2 invented middle parts
synth_people,Person,WALIJAN ABDUL GHAFOOR HAQQANI,WALIJAN,false,MEDIUM,LLM-proposed deviation,added father+grandfather+tribal
synth_people,Person,SHAMSUDDIN MOHAMMED HAQQANI,SHAMSUDDIN,false,MEDIUM,LLM-proposed deviation,added father+tribal
synth_people,Person,JANAN MOHAMMAD AHMED AGHA,JANAN AGHA,true,MEDIUM,LLM-proposed deviation,added father+grandfather names
synth_people,Person,ABDULHAI ABDUL GHAFOOR SALEK,ABDULHAI SALEK,true,MEDIUM,LLM-proposed deviation,added father-grandfather chain
synth_people,Person,ABDUL JALIL MOHAMMAD RASUL AYYUB,MOHAMMAD RASUL AYYUB,true,MEDIUM,LLM-proposed deviation,added prefix-name (different person)
synth_people,Person,FAZL RABI ABDUL HAMID,FAZL RABI,true,MEDIUM,LLM-proposed deviation,added father+grandfather
synth_people,Person,DOST MOHAMMAD KHAN HAQQANI,DOST MOHAMMAD,true,MEDIUM,LLM-proposed deviation,added grandfather+tribal
synth_people,Person,UMAR PATEK ABDULLAH ANSHORI,UMAR PATEK,true,MEDIUM,LLM-proposed deviation,added unrelated UN-listed person's parts
synth_people,Person,GUL AHMAD WAZIRI HAKIMI,GUL AHMAD HAKIMI,true,MEDIUM,LLM-proposed deviation,added invented middle clan name
synth_people,Person,NOOR MOHAMMAD HAQQANI SAQIB,NOOR MOHAMMAD SAQIB,true,MEDIUM,LLM-proposed deviation,added invented middle clan name
synth_people,Person,MOHAMMAD ABDUL ABBAS AKHUND,MOHAMMAD ABBAS AKHUND,true,MEDIUM,LLM-proposed deviation,added invented middle name
synth_people,Person,AMIR SAYYID ABDULLAH,AMIR ABDULLAH,true,MEDIUM,LLM-proposed deviation,added middle title-name
synth_people,Person,MOHAMMAD JAWAD HAMID WAZIRI,MOHAMMAD JAWAD WAZIRI,true,MEDIUM,LLM-proposed deviation,added invented middle
synth_people,Person,MOHAMMAD YAQOUB HAQQANI,MOHAMMAD YAQOUB,true,MEDIUM,LLM-proposed deviation,added clan name
synth_people,Person,DIN MOHAMMAD ABDUL HANIF,DIN MOHAMMAD HANIF,true,MEDIUM,LLM-proposed deviation,added invented father-name
synth_people,Person,SADUDDIN MULLAH SAYYED,SADUDDIN SAYYED,true,MEDIUM,LLM-proposed deviation,added title-name
synth_people,Person,QARI ABDUL SAIFULLAH TOKHI,QARI SAIFULLAH TOKHI,true,MEDIUM,LLM-proposed deviation,added middle-name
synth_people,Person,ABDUL HAQQANI MANAN MOHAMMAD ISHAK,ABDUL MANAN MOHAMMAD ISHAK,true,MEDIUM,LLM-proposed deviation,added invented clan
synth_people,Person,ABDUL WALI HAMID SEDDIQI,ABDUL WALI SEDDIQI,true,MEDIUM,LLM-proposed deviation,added invented middle name
synth_people,Person,FAZL MOHAMMAD HAMID MAZLOOM,FAZL MOHAMMAD MAZLOOM,true,MEDIUM,LLM-proposed deviation,added invented middle
synth_people,Person,SHER ABBAS STANEKZAI,SHER MOHAMMAD ABBAS STANEKZAI PADSHAH KHAN,true,MEDIUM,LLM-proposed deviation,dropped middle+grandfather+tribal
synth_people,Person,SAIF AL-DIN AL-RAWI,SAIF-AL-DIN FULAYYIH HASSAN TAHA AL-RAWI,false,MEDIUM,LLM-proposed deviation,dropped 3 middle parts
synth_people,Person,MOHAMMED MIR WALI RAHIM,MOHAMMED QASIM MIR WALI KHUDAI RAHIM,true,MEDIUM,LLM-proposed deviation,dropped 2 middle parts
synth_people,Person,MUHAMMAD AL-AHDAL,MOHAMMAD HAMDI MOHAMMAD SADIQ AL-AHDAL,false,MEDIUM,LLM-proposed deviation,dropped 3 middle parts
synth_people,Person,JAMAL SULTAN AL-TIKRITI,JAMAL MUSTAFA ABDALLAH SULTAN AL-TIKRITI,true,MEDIUM,LLM-proposed deviation,dropped 2 middle patronymics
synth_people,Person,ABDUL GHANI TURK,ABDUL GHANI BARADAR ABDUL AHMAD TURK,true,MEDIUM,LLM-proposed deviation,dropped 3 middle parts
synth_people,Person,AKHTAR MANSOUR,AKHTAR MOHAMMAD MANSOUR SHAH MOHAMMED,true,MEDIUM,LLM-proposed deviation,dropped middle and tail
synth_people,Person,YASSIN AL-ANABI,ABU UBAYDAH YUSUF AL-ANABI,false,MEDIUM,LLM-proposed deviation,dropped kunya+given+patronymic
synth_people,Person,RAMZI ABDULLAH BINALSHIBH,RAMZI MOHAMED ABDULLAH BINALSHIBH,true,MEDIUM,LLM-proposed deviation,dropped middle (Mohamed)
synth_people,Person,SIRAJUDDIN HAQQANI,SIRAJUDDIN JALLALOUDINE HAQQANI,true,MEDIUM,LLM-proposed deviation,dropped father patronymic
synth_people,Person,FAZEEL AL-PESHAWARI,FAZEEL-A-TUL SHAYKH ABU MOHAMMED AMEEN AL-PESHAWARI,false,MEDIUM,LLM-proposed deviation,dropped 4 middle parts
synth_people,Person,SALMAN BIN MUHAMMAD AL-RAWI,MUHAMMAD BIN SALMAN AL-RAWI,false,WEAK,LLM-proposed deviation,patronymic reversal (father vs son flip)
synth_people,Person,ABDULLAH BIN OMAR AL-MUHAMMAD,OMAR BIN ABDULLAH AL-MUHAMMAD,false,WEAK,LLM-proposed deviation,patronymic reversal
synth_people,Person,AHMAD BIN HASAN AL-UBAIDI,HASAN BIN AHMAD AL-UBAIDI,false,WEAK,LLM-proposed deviation,patronymic reversal
synth_people,Person,IBRAHIM BIN AL-DIN AL-MASRI,SAIF-AL-DIN BIN IBRAHIM AL-MASRI,false,WEAK,LLM-proposed deviation,patronymic reversal + structure change
synth_people,Person,ZIMURINDA MWANGACHUCHU,INNOCENT ZIMURINDA,false,MEDIUM,LLM-proposed deviation,dropped given + added invented surname
synth_people,Person,LEODOMIR HABIYAREMYE,LEODOMIR MUGARAGU,false,MEDIUM,LLM-proposed deviation,Rwandan surname swap (different real name)
synth_people,Person,LUCIEN HABIMANA,LUCIEN NZAMBAMWITA,false,MEDIUM,LLM-proposed deviation,Rwandan surname swap
synth_people,Person,DABA NA TENA,DABA NAUALNA,false,MEDIUM,LLM-proposed deviation,Bissau-Guinean surname swap
synth_people,Person,ESTÊVÃO NA TCHUTO,ESTÊVÃO NA MENA,false,MEDIUM,LLM-proposed deviation,Bissau-Guinean surname swap (Na Tchuto is real other GW figure)
synth_people,Person,JÚLIO NA NHASSE,JÚLIO NHATE,false,MEDIUM,LLM-proposed deviation,Bissau-Guinean surname swap
synth_people,Person,ABDULHAI SALEK,ABDULHAI MOTMAEN,false,MEDIUM,LLM-proposed deviation,UN-list collision (two different Abdulhai entries)
synth_people,Person,AKHTAR MOHAMMAD MANSOUR,JALALUDDIN HAQQANI,false,MEDIUM,LLM-proposed deviation,completely different Afghan figure (Taliban vs Haqqani)
synth_people,Person,FAZL RABI,FAZL MOHAMMAD MAZLOOM,false,MEDIUM,LLM-proposed deviation,shared first token only
synth_people,Person,SADDAM HUSSEIN AL-TIKRITI,IZZAT IBRAHIM AL-DURI,false,MEDIUM,LLM-proposed deviation,both Iraqi Baathists same era; completely different
synth_people,Person,KIM JONG SIK,RI HONG-SOP,false,MEDIUM,LLM-proposed deviation,both KP nuclear officials; completely different
synth_people,Person,ABU BAKAR BA'ASYIR,UMAR PATEK,false,MEDIUM,LLM-proposed deviation,both ID JI figures; completely different
synth_people,Person,JANAN AGHA,JALALUDDIN HAQQANI,false,MEDIUM,LLM-proposed deviation,shared zero tokens; completely different Afghan
synth_people,Person,HASSAN DAHIR AWEYS,ABDIKADIR MOHAMED ABDIKADIR,false,MEDIUM,LLM-proposed deviation,both Somali al-Shabaab era; completely different
synth_people,Person,SALLY-ANNE FRANCES JONES,NASSER AHMED MUTHANA,false,MEDIUM,LLM-proposed deviation,both UK ISIS recruits; completely different
synth_people,Person,ALEXANDA AMON KOTEY,MOSTAFA KAMEL MOSTAFA IBRAHIM,false,MEDIUM,LLM-proposed deviation,both UK figures; completely different
synth_companies,Company,Apple Incorporated,Apple Inc.,true,MEDIUM,LLM-proposed deviation,legal-form expansion (Inc./Incorporated)
synth_companies,Company,Siemens Aktiengesellschaft,Siemens AG,true,MEDIUM,LLM-proposed deviation,legal-form expansion (AG/Aktiengesellschaft)
synth_companies,Company,BMW Aktiengesellschaft,BMW AG,true,MEDIUM,LLM-proposed deviation,legal-form expansion (AG)
synth_companies,Company,Vodafone Limited,Vodafone Ltd,true,MEDIUM,LLM-proposed deviation,legal-form expansion (Ltd/Limited)
synth_companies,Company,Volkswagen Gesellschaft mit beschränkter Haftung,Volkswagen GmbH,true,MEDIUM,LLM-proposed deviation,legal-form expansion (GmbH)
synth_companies,Company,Microsoft Corporation,Microsoft Corp.,true,MEDIUM,LLM-proposed deviation,legal-form expansion (Corp./Corporation)
synth_companies,Company,Toyota Motor Corporation,Toyota Motor Corp,true,MEDIUM,LLM-proposed deviation,legal-form expansion (Corp/Corporation)
synth_companies,Company,Daimler Aktiengesellschaft,Daimler AG,true,MEDIUM,LLM-proposed deviation,legal-form expansion (AG)
synth_companies,Company,Walmart Incorporated,Walmart Inc.,true,MEDIUM,LLM-proposed deviation,legal-form expansion
synth_companies,Company,Lloyds Banking Group Public Limited Company,Lloyds Banking Group plc,true,MEDIUM,LLM-proposed deviation,legal-form expansion (plc)
synth_companies,Company,"Apple, Inc.",Apple Inc.,true,MEDIUM,LLM-proposed deviation,comma before legal form
synth_companies,Company,"Bowne Global Solutions, L.L.C.",Bowne Global Solutions LLC,true,MEDIUM,LLM-proposed deviation,periods + comma in legal form
synth_companies,Company,"Bowne Global Solutions, S.A.R.L.",Bowne Global Solutions SARL,true,MEDIUM,LLM-proposed deviation,periods + comma in legal form
synth_companies,Company,Volkswagen Bank G.m.b.H.,Volkswagen Bank GmbH,true,MEDIUM,LLM-proposed deviation,periods in legal form
synth_companies,Company,"JPMorgan Chase Bank, N.A.",JPMorgan Chase Bank NA,true,STRONG,LLM-proposed deviation,periods + comma in N.A.
synth_companies,Company,Bowne Global Solutions B.V.,Bowne Global Solutions BV,true,MEDIUM,LLM-proposed deviation,periods in legal form
synth_companies,Company,HSBC Holdings p.l.c.,HSBC Holdings plc,true,MEDIUM,LLM-proposed deviation,periods in plc
synth_companies,Company,Goldman Sachs & Co. L.L.C.,Goldman Sachs & Co. LLC,true,MEDIUM,LLM-proposed deviation,periods in LLC
synth_companies,Company,Procter & Gamble Co.,Procter and Gamble Co.,true,MEDIUM,LLM-proposed deviation,& vs and
synth_companies,Company,AT&T Inc.,AT and T Inc.,true,MEDIUM,LLM-proposed deviation,& vs and
synth_companies,Company,JPMorgan Chase & Co.,JPMorgan Chase and Co.,true,MEDIUM,LLM-proposed deviation,& vs and
synth_companies,Company,H&M Hennes & Mauritz AB,H and M Hennes and Mauritz AB,true,MEDIUM,LLM-proposed deviation,& vs and (multiple)
synth_companies,Company,Standard & Poor's,Standard and Poor's,true,MEDIUM,LLM-proposed deviation,& vs and
synth_companies,Company,The Coca-Cola Company,Coca-Cola Company,true,MEDIUM,LLM-proposed deviation,leading 'The' drop
synth_companies,Company,The Procter & Gamble Company,Procter & Gamble Company,true,MEDIUM,LLM-proposed deviation,leading 'The' drop
synth_companies,Company,"The Goldman Sachs Group, Inc.","Goldman Sachs Group, Inc.",true,MEDIUM,LLM-proposed deviation,leading 'The' drop
synth_companies,Company,The Walt Disnei Company,Walt Disney Company,true,MEDIUM,LLM-proposed deviation,leading 'The' drop
synth_companies,Company,Coca-Cola Company,Coca Cola Company,true,MEDIUM,LLM-proposed deviation,hyphen vs space in brand
synth_companies,Company,Hewlett-Packard Co.,Hewlett Packard Co.,true,MEDIUM,LLM-proposed deviation,hyphen vs space
synth_companies,Company,Daimler-Benz AG,Daimler Benz AG,true,MEDIUM,LLM-proposed deviation,hyphen vs space
synth_companies,Company,PricewaterhouseCoopers LLP,Pricewaterhouse Coopers LLP,true,MEDIUM,LLM-proposed deviation,joined-camelcase vs spaced
synth_companies,Company,J.P. Morgan & Co.,JP Morgan & Co.,true,MEDIUM,LLM-proposed deviation,initial periods in initialism
synth_companies,Company,"S.C. Johnson & Son, Inc.","SC Johnson & Son, Inc.",true,MEDIUM,LLM-proposed deviation,initial periods in initialism
synth_companies,Company,P.T. Astra International,PT Astra International,true,MEDIUM,LLM-proposed deviation,initial periods (Indonesian PT)
synth_companies,Company,C.K. Hutchison Holdings,CK Hutchison Holdings,true,MEDIUM,LLM-proposed deviation,initial periods in initialism
synth_companies,Company,ALPHABET INC.,Alphabet Inc.,true,STRONG,LLM-proposed deviation,casing (uppercase vs title)
synth_companies,Company,"blackrock, inc.","BlackRock, Inc.",true,STRONG,LLM-proposed deviation,casing (lowercase vs camelcase)
synth_companies,Company,"SAMSUNG ELECTRONICS CO., LTD.","Samsung Electronics Co., Ltd.",true,MEDIUM,LLM-proposed deviation,casing
synth_companies,Company,Société Générale S.A.,Societe Generale S.A.,true,MEDIUM,LLM-proposed deviation,French diacritic strip
synth_companies,Company,Crédit Agricole S.A.,Credit Agricole S.A.,true,MEDIUM,LLM-proposed deviation,French diacritic strip
synth_companies,Organization,"United Nations Educational, Scientific and Cultural Organization",United Nations Educational Scientific and Cultural Organization,true,MEDIUM,LLM-proposed deviation,internal-comma drop
synth_companies,Organization,The World Bank,World Bank,true,STRONG,LLM-proposed deviation,leading 'The' drop
synth_companies,Organization,International Labour Organization,International Labor Organization,true,MEDIUM,LLM-proposed deviation,en-GB/en-US (Labour/Labor)
synth_companies,Organization,World Health Organisation,World Health Organization,true,MEDIUM,LLM-proposed deviation,en-GB/en-US (Organisation/Organization)
synth_companies,Organization,Organisation for Economic Co-operation and Development,Organization for Economic Co-operation and Development,true,MEDIUM,LLM-proposed deviation,en-GB/en-US (Organisation/Organization)
synth_companies,Organization,North Atlantic Treaty Organization,North Atlantic Treaty Organisation,true,MEDIUM,LLM-proposed deviation,en-US/en-GB
synth_companies,Organization,International Federation of Red Cross and Red Crescent Societies,International Federation of the Red Cross and Red Crescent Societies,true,MEDIUM,LLM-proposed deviation,internal 'the' insertion
synth_companies,Organization,U.S. Department of State,United States Department of State,true,MEDIUM,LLM-proposed deviation,U.S. abbreviation expansion
synth_companies,Organization,Government of the United Kingdom,Government of United Kingdom,true,MEDIUM,LLM-proposed deviation,internal 'the' drop
synth_companies,Organization,The Bank for International Settlements,Bank for International Settlements,true,MEDIUM,LLM-proposed deviation,leading 'The' drop
cust_cases,Person,NOUREDDINE BEN ALI BEN BELKASSEM DR,Noureddine Ben Ali Ben Belkassem DRISSI,true,STRONG,Customer-provided deviation,Partial surname
cust_cases,Organization,Stripe LLC,Stripe Limited Liability Company,true,STRONG,Customer-provided deviation,Legal-form expansion
cust_cases,Organization,Stripe LLC,Strip Limited Liability Company,true,STRONG,Customer-provided deviation,Legal-form expansion
cust_cases,Organization,Sparkles Business Corporation,Sporks Business Corporation,false,STRONG,Customer-provided deviation,Discounting common company name parts
cust_cases,Person,"فرناندو بيريز",Fernando Pérez,true,STRONG,Customer-provided deviation,Alphabetic transliteration of Arabic name
