case_group,case_id,schema,name1,name2,is_match,quality,category,notes,score,predicted_match,outcome
synth_people,0b3b47a4,Person,Hugo Beltrán,Hugo Banzer,false,MEDIUM,LLM-proposed deviation,surname swap (Beltrán is real Spanish),0.5000,false,TN
synth_people,9909bf8d,Person,Augusto Pinosa,Augusto Pinochet,false,MEDIUM,LLM-proposed deviation,surname truncation/sub,0.5000,false,TN
synth_people,4c4fd347,Person,Carlos Saldívar,Carlos Salinas,false,MEDIUM,LLM-proposed deviation,surname swap (Saldívar is real Mexican),0.5000,false,TN
synth_people,fd5310a2,Person,Luis Echegaray,Luis Echeverría,false,MEDIUM,LLM-proposed deviation,surname swap (Echegaray is real Spanish — Nobel laureate),0.5000,false,TN
synth_people,e9177053,Person,Roberto Fox,Vicente Fox,false,MEDIUM,LLM-proposed deviation,given-name sub,0.5000,false,TN
synth_people,3f1f7458,Person,Lee Kuan Hsien,Lee Kuan Yew,false,MEDIUM,LLM-proposed deviation,given-name final-syllable sub (real Chinese name),0.6667,false,TN
synth_people,e52d6429,Person,Mahir Mohamad,Mahathir Mohamad,false,MEDIUM,LLM-proposed deviation,given-name truncation/sub (Mahir is distinct Arabic name),0.5000,false,TN
synth_people,f4521a9b,Person,Chen Kai-shek,Chiang Kai-shek,false,MEDIUM,LLM-proposed deviation,surname swap (Chen and Chiang both real Chinese),0.6667,false,TN
synth_people,0a74a1db,Person,Sukamto,Sukarno,true,MEDIUM,LLM-proposed deviation,surname swap to plausible-alt Indonesian,0.0000,false,FN
synth_people,c9718a58,Person,Ferdinand Marquez,Ferdinand Marcos,false,MEDIUM,LLM-proposed deviation,surname swap (Marquez is real Spanish-Filipino),0.5000,false,TN
synth_people,704da5d5,Person,Park Joon-hee,Park Chung-hee,false,MEDIUM,LLM-proposed deviation,given-name sub (real Korean name),0.6667,false,TN
synth_people,2f67190a,Person,Aung San Suu Win,Aung San Suu Kyi,false,MEDIUM,LLM-proposed deviation,surname swap (Win is real Burmese),0.7500,true,FP
synth_people,e3f3e9ed,Person,Imran Khaja,Imran Khan,true,MEDIUM,LLM-proposed deviation,surname swap (Khaja is real Pakistani),0.5000,false,FN
synth_people,6dc206e5,Person,Pervez Musafir,Pervez Musharraf,false,MEDIUM,LLM-proposed deviation,surname swap (Musafir is real Arabic-origin),0.5000,false,TN
synth_people,b546ef9d,Person,Indira Gokhale,Indira Gandhi,false,MEDIUM,LLM-proposed deviation,surname swap (Gokhale is real Indian — historical politician),0.5000,false,TN
synth_people,4dcb0dc5,Person,BARZAN IBRAHIM HASSAN AL-MOSULI,BARZAN IBRAHIM HASSAN AL-TIKRITI,false,MEDIUM,LLM-proposed deviation,clan-nisbah swap (al-Tikriti/al-Mosuli),0.8000,true,FP
synth_people,e03de4ea,Person,AYMAN SABAWI IBRAHIM HASAN AL-DULAIMI,AYMAN SABAWI IBRAHIM HASAN AL-TIKRITI,false,MEDIUM,LLM-proposed deviation,clan-nisbah swap,0.8333,true,FP
synth_people,ec4cac13,Person,KHAWLA BARZAN IBRAHIM HASAN AL-MASHHADANI,KHAWLA BARZAN IBRAHIM HASAN AL-TIKRITI,false,MEDIUM,LLM-proposed deviation,clan-nisbah swap,0.8333,true,FP
synth_people,d3e59d38,Person,ALI SADDAM HUSSEIN AL-RAWI,ALI SADDAM HUSSEIN AL-TIKRITI,false,MEDIUM,LLM-proposed deviation,clan-nisbah swap,0.8000,true,FP
synth_people,79801125,Person,JAMAL MUSTAFA ABDALLAH SULTAN AL-DULAIMI,JAMAL MUSTAFA ABDALLAH SULTAN AL-TIKRITI,false,MEDIUM,LLM-proposed deviation,clan-nisbah swap,0.8333,true,FP
synth_people,c89ce2b9,Person,WATBAN IBRAHIM HASSAN AL-MOSULI,WATBAN IBRAHIM HASSAN AL-TIKRITI,false,MEDIUM,LLM-proposed deviation,clan-nisbah swap,0.8000,true,FP
synth_people,94be4185,Person,RAFI ABD-AL-LATIF TILFAH AL-DULAIMI,RAFI ABD-AL-LATIF TILFAH AL-TIKRITI,false,MEDIUM,LLM-proposed deviation,clan-nisbah swap,0.8113,true,FP
synth_people,8459584e,Person,HANI ABD-AL-LATIF TILFAH AL-RAWI,HANI ABD-AL-LATIF TILFAH AL-TIKRITI,false,MEDIUM,LLM-proposed deviation,clan-nisbah swap,0.8113,true,FP
synth_people,fd54ba8c,Person,MOHAMMAD BARZAN IBRAHIM HASAN AL-MOSULI,MOHAMMAD BARZAN IBRAHIM HASAN AL-TIKRITI,false,MEDIUM,LLM-proposed deviation,clan-nisbah swap,0.8333,true,FP
synth_people,b3db56d4,Person,TAHIR JALIL HABBUSH AL-DULAIMI,TAHIR JALIL HABBUSH AL-TIKRITI,false,MEDIUM,LLM-proposed deviation,clan-nisbah swap,0.8000,true,FP
synth_people,c4a1ee70,Person,YASIR SABAWI IBRAHIM HASAN AL-MOSULI,YASIR SABAWI IBRAHIM HASAN AL-TIKRITI,false,MEDIUM,LLM-proposed deviation,clan-nisbah swap,0.8333,true,FP
synth_people,8119657f,Person,SADDAM HUSSEIN AL-DULAIMI,SADDAM HUSSEIN AL-TIKRITI,false,MEDIUM,LLM-proposed deviation,clan-nisbah swap (most famous variant),0.7500,true,FP
synth_people,02b386af,Person,IZZAT IBRAHIM AL-MOSULI,IZZAT IBRAHIM AL-DURI,false,MEDIUM,LLM-proposed deviation,clan-nisbah swap (al-Duri/al-Mosuli),0.7500,true,FP
synth_people,b5ae29ae,Person,JAWHAR MAJID AL-MOSULI,JAWHAR MAJID AL-DURI,false,MEDIUM,LLM-proposed deviation,clan-nisbah swap,0.7500,true,FP
synth_people,3d7e9865,Person,NIDAL AL-DULAIMI,NIDAL AL-RABI'I,false,MEDIUM,LLM-proposed deviation,clan-nisbah swap,0.6667,false,TN
synth_people,7f5c1463,Person,INTISSAR AL-DURI,INTISSAR AL-UBAYDI,false,MEDIUM,LLM-proposed deviation,clan-nisbah swap,0.6667,false,TN
synth_people,678f641a,Person,ADIB SHABAN AL-RAWI,ADIB SHABAN AL-ANI,true,MEDIUM,LLM-proposed deviation,clan-nisbah swap,0.7500,true,TP
synth_people,662358e1,Person,GHAZI HAMMUD AL-DURI,GHAZI HAMMUD AL-UBAIDI,false,MEDIUM,LLM-proposed deviation,clan-nisbah swap,0.7500,true,FP
synth_people,862f0398,Person,YAHIA ABDALLAH AL-DURI,YAHIA ABDALLAH AL-UBAIDI,false,MEDIUM,LLM-proposed deviation,clan-nisbah swap,0.7500,true,FP
synth_people,f096fb40,Person,KHAMIS SIRHAN AL-MOSULI,KHAMIS SIRHAN AL-MUHAMMAD,false,MEDIUM,LLM-proposed deviation,clan-nisbah swap,0.7500,true,FP
synth_people,1048cb6a,Person,SAIF-AL-DIN FULAYYIH HASSAN TAHA AL-MOSULI,SAIF-AL-DIN FULAYYIH HASSAN TAHA AL-RAWI,false,MEDIUM,LLM-proposed deviation,clan-nisbah swap,0.8333,true,FP
synth_people,caccdca8,Person,UMAR MAHMUD IRHAYYIM AL-DULAIMI,UMAR MAHMUD IRHAYYIM AL-KUBAYSI,false,MEDIUM,LLM-proposed deviation,clan-nisbah swap,0.8000,true,FP
synth_people,69687eab,Person,'ABD AL-RAHMAN MUHAMMAD MUSTAFA AL-MOSULI,'ABD AL-RAHMAN MUHAMMAD MUSTAFA AL-QADULI,false,MEDIUM,LLM-proposed deviation,clan-nisbah swap,0.8113,true,FP
synth_people,0eefb9da,Person,'ABD AL-RAHMAN KHALAF 'UBAYD JUDAY' AL-DOSARI,'ABD AL-RAHMAN KHALAF 'UBAYD JUDAY' AL-'ANIZI,false,MEDIUM,LLM-proposed deviation,clan-nisbah swap (Saudi tribal),0.8413,true,FP
synth_people,f9cd26aa,Person,TAHA YASSIN RAMADAN AL-MOSULI,TAHA YASSIN RAMADAN AL-JIZRAWI,false,MEDIUM,LLM-proposed deviation,clan-nisbah swap,0.8000,true,FP
synth_people,ec48123f,Person,AHMAD AL-RAYMI,AHMAD AL-HAMZI,false,MEDIUM,LLM-proposed deviation,Yemeni clan-nisbah swap,0.6667,false,TN
synth_people,fc3ddbc8,Person,MUHANNAD AL-HIJAZI,MUHANNAD AL-NAJDI,false,MEDIUM,LLM-proposed deviation,Saudi region-nisbah swap,0.6667,false,TN
synth_people,ba2497d9,Person,MUHAMMAD ABD AL-KARIM AL-HOUTHI,MUHAMMAD ABD AL-KARIM AL-GHAMARI,false,MEDIUM,LLM-proposed deviation,Yemeni clan swap,0.7674,true,FP
synth_people,199cd131,Person,OTHMAN AHMED OTHMAN AL-HARBI,OTHMAN AHMED OTHMAN AL-GHAMDI,false,MEDIUM,LLM-proposed deviation,Saudi tribal swap,0.8000,true,FP
synth_people,d4b6c55a,Person,IBRAHIM HASSAN TALI AL-OTAIBI,IBRAHIM HASSAN TALI AL-ASIRI,false,MEDIUM,LLM-proposed deviation,Saudi tribal swap,0.8000,true,FP
synth_people,b6f0420f,Person,MAHMOUD MOHAMMAD AHMED AL-DOSARI,MAHMOUD MOHAMMAD AHMED BAHAZIQ,false,MEDIUM,LLM-proposed deviation,Saudi family-name swap,0.6818,false,TN
synth_people,355c3996,Person,AZZAM ABDULLAH ZUREIK AL-MAULID AL-HARBI,AZZAM ABDULLAH ZUREIK AL-MAULID AL-SUBHI,false,MEDIUM,LLM-proposed deviation,Saudi tribal swap,0.8571,true,FP
synth_people,569c116a,Person,MU'TASSIM YAHYA 'ALI AL-HOUTHI,MU'TASSIM YAHYA 'ALI AL-RUMAYSH,false,MEDIUM,LLM-proposed deviation,Yemeni clan swap,0.8000,true,FP
synth_people,e8f37da4,Person,QASIM MOHAMED MAHDI AL-HOUTHI,QASIM MOHAMED MAHDI AL-RIMI,false,MEDIUM,LLM-proposed deviation,Yemeni clan swap,0.8000,true,FP
synth_people,43d9249a,Person,YUSUF AL-SAN'ANI,YUSUF AL-MADANI,false,MEDIUM,LLM-proposed deviation,Yemeni/Hejazi nisbah swap,0.6667,false,TN
synth_people,04ebb882,Person,HASAN AL-SALAHAYN SALIH AL-DERNAI,HASAN AL-SALAHAYN SALIH AL-SHA'ARI,false,MEDIUM,LLM-proposed deviation,Libyan tribal swap,0.8333,true,FP
synth_people,3f65546e,Person,IBRAHIM ALI ABU BAKR AL-FITURI,IBRAHIM ALI ABU BAKR TANTOUSH,false,MEDIUM,LLM-proposed deviation,Libyan family-name swap,0.7021,true,FP
synth_people,ee3f5150,Person,ABD AL-RAHMAN SALIM IBRAHIM AL-MISURATI,ABD AL-RAHMAN SALIM IBRAHIM AL-MILAD,false,MEDIUM,LLM-proposed deviation,Libyan tribal swap,0.8113,true,FP
synth_people,5f34db06,Person,RAMZI MOHAMED ABDULLAH AL-HADHRAMI,RAMZI MOHAMED ABDULLAH BINALSHIBH,false,MEDIUM,LLM-proposed deviation,Yemeni nisbah/family swap,0.6818,false,TN
synth_people,5194ba22,Person,ABDULLAH AHMED AL HAKIM,ABDULLAH YAHYA AL HAKIM,false,MEDIUM,LLM-proposed deviation,patronymic swap (Yahya/Ahmed),0.7500,true,FP
synth_people,2704696b,Person,NESSIM BEN ALI SAHRAOUI,NESSIM BEN ROMDHANE SAHRAOUI,false,MEDIUM,LLM-proposed deviation,Tunisian patronymic-Ben swap,0.7500,true,FP
synth_people,e37e8fdd,Person,MOHAMED BEN BELGACEM BEN HAMID AL-AOUADI,MOHAMED BEN BELGACEM BEN ABDALLAH AL-AOUADI,false,MEDIUM,LLM-proposed deviation,Tunisian grandfather-name swap,0.8571,true,FP
synth_people,32efdb91,Person,HAMADI BEN AHMED BEN ALI BOUYEHIA,HAMADI BEN ABDUL AZIZ BEN ALI BOUYEHIA,false,MEDIUM,LLM-proposed deviation,Tunisian patronymic swap,0.8143,true,FP
synth_people,c628d057,Person,NOUREDDINE BEN MOHAMED BEN BELKASSEM AL-DRISSI,NOUREDDINE BEN ALI BEN BELKASSEM AL-DRISSI,false,MEDIUM,LLM-proposed deviation,Tunisian patronymic swap,0.8571,true,FP
synth_people,26797a13,Person,HABIB BEN MOHAMED AL-LOUBIRI,HABIB BEN AHMED AL-LOUBIRI,false,MEDIUM,LLM-proposed deviation,Tunisian patronymic swap,0.8000,true,FP
synth_people,6a328c02,Person,SOFIANE BEN AKHDER,SOFIANE BEN GOUMO,false,MEDIUM,LLM-proposed deviation,Libyan family swap,0.6667,false,TN
synth_people,dc8b07a9,Person,MOHAMED BENGRINE,MOHAMED BELKALEM,false,MEDIUM,LLM-proposed deviation,Algerian surname swap,0.5000,false,TN
synth_people,8a113e58,Person,DJAMEL CHEKKALI,DJAMEL AKKACHA,false,MEDIUM,LLM-proposed deviation,Algerian surname swap,0.5000,false,TN
synth_people,fcc9dba3,Person,KAMEL BENMOHAMED,KAMEL DJERMANE,false,MEDIUM,LLM-proposed deviation,Algerian surname swap,0.5000,false,TN
synth_people,09c09032,Person,ABU UBAYDAH YUSUF AL-MAGHREBI,ABU UBAYDAH YUSUF AL-ANABI,false,MEDIUM,LLM-proposed deviation,Algerian/Maghreb nisbah swap,0.8000,true,FP
synth_people,1c32f800,Person,YASSIN AOURAGH,YASSIN CHOUKA,false,MEDIUM,LLM-proposed deviation,Moroccan surname swap,0.5000,false,TN
synth_people,a09435b5,Person,REDOUANE EL HASSANI,REDOUANE EL HABHAB,false,MEDIUM,LLM-proposed deviation,Moroccan surname swap,0.6667,false,TN
synth_people,eb77cde5,Person,RADI ABD EL SAMIE ABU EL HASSAN EL AYASHI,RADI ABD EL SAMIE ABOU EL YAZID EL AYASHI,false,MEDIUM,LLM-proposed deviation,Egyptian middle-name swap (Yazid/Hassan),0.8667,true,FP
synth_people,23fc5033,Person,TARIQ ANWAR EL SAYED MOHAMED,TARIQ ANWAR EL SAYED AHMED,false,MEDIUM,LLM-proposed deviation,Egyptian patronymic swap,0.7500,true,FP
synth_people,0b661810,Person,MOSTAFA HASSAN MOSTAFA IBRAHIM,MOSTAFA KAMEL MOSTAFA IBRAHIM,false,MEDIUM,LLM-proposed deviation,Egyptian middle-name swap,0.7500,true,FP
synth_people,18256d05,Person,HANI AL-SAYYID AL-MASRI YUSIF,HANI AL-SAYYID AL-SEBAI YUSIF,false,MEDIUM,LLM-proposed deviation,Egyptian nisbah swap,0.8000,true,FP
synth_people,45c6cc13,Person,ABD EL KADER MAHMOUD AHMED EL SAYED,ABD EL KADER MAHMOUD MOHAMED EL SAYED,false,MEDIUM,LLM-proposed deviation,Egyptian patronymic swap,0.8333,true,FP
synth_people,9b5c1937,Person,AKHTAR MOHAMMAD MANSOUR ABDUL MOHAMMED,AKHTAR MOHAMMAD MANSOUR SHAH MOHAMMED,false,MEDIUM,LLM-proposed deviation,Pashtun grandfather-name swap,0.8403,true,FP
synth_people,ff33beb0,Person,ABDUL GHANI BARADAR ABDUL HASIB TURK,ABDUL GHANI BARADAR ABDUL AHMAD TURK,false,MEDIUM,LLM-proposed deviation,Pashtun grandfather-name swap,0.8113,true,FP
synth_people,8161b1e4,Person,MOHAMMED QASIM MIR ABDUL KHUDAI RAHIM,MOHAMMED QASIM MIR WALI KHUDAI RAHIM,false,MEDIUM,LLM-proposed deviation,Pashtun grandfather-name swap,0.8681,true,FP
synth_people,5ed08226,Person,ABDUL QADEER BASIR ABDUL HAKIM,ABDUL QADEER BASIR ABDUL BASEER,false,MEDIUM,LLM-proposed deviation,Pashtun grandfather-name swap,0.7674,true,FP
synth_people,d33042bc,Person,NIK MOHAMMAD ABDUL MOHAMMAD,NIK MOHAMMAD DOST MOHAMMAD,false,MEDIUM,LLM-proposed deviation,Pashtun father-name swap,0.7979,true,FP
synth_people,82c3cac8,Person,ABDUL JALIL HAQQANI MIR MOHAMMAD,ABDUL JALIL HAQQANI WALI MOHAMMAD,false,MEDIUM,LLM-proposed deviation,Pashtun father-name swap,0.7674,true,FP
synth_people,8df52525,Person,SHER MOHAMMAD ABBAS STANEKZAI ABDUL KHAN,SHER MOHAMMAD ABBAS STANEKZAI PADSHAH KHAN,false,MEDIUM,LLM-proposed deviation,Pashtun grandfather swap,0.8681,true,FP
synth_people,dfc8c4fc,Person,NOORUDDIN TURABI MUHAMMAD ABDUL,NOORUDDIN TURABI MUHAMMAD QASIM,false,MEDIUM,LLM-proposed deviation,Pashtun grandfather swap,0.7979,true,FP
synth_people,39a5a73e,Person,ABDUL BAQI BASIR ABDUL ARIF,ABDUL BAQI BASIR AWAL SHAH,false,MEDIUM,LLM-proposed deviation,Pashtun father-name swap,0.5665,false,TN
synth_people,3158624e,Person,ABDUL GHAFAR QURISHI ABDUL HAMID,ABDUL GHAFAR QURISHI ABDUL GHANI,false,MEDIUM,LLM-proposed deviation,Pashtun grandfather swap,0.8000,true,FP
synth_people,1174dd71,Person,SAYED MOHAMMAD ABDUL AGHA,SAYED MOHAMMAD AZIM AGHA,false,MEDIUM,LLM-proposed deviation,Pashtun middle-name swap,0.7979,true,FP
synth_people,5f7a1585,Person,NAZIRULLAH HANAFI HAMIDULLAH,NAZIRULLAH HANAFI WALIULLAH,false,MEDIUM,LLM-proposed deviation,Pashtun grandfather swap,0.6667,false,TN
synth_people,1e36bf33,Person,ATIQULLAH ABDUL MOHAMMAD,ATIQULLAH WALI MOHAMMAD,false,MEDIUM,LLM-proposed deviation,Pashtun father-name swap,0.7246,true,FP
synth_people,10fc9264,Person,AREFULLAH AREF ABDULRAHMAN MOHAMMAD,AREFULLAH AREF GHAZI MOHAMMAD,false,MEDIUM,LLM-proposed deviation,Pashtun grandfather swap,0.7500,true,FP
synth_people,b2697240,Person,ABDUL KABIR ABDUL JAN,ABDUL KABIR MOHAMMAD JAN,false,MEDIUM,LLM-proposed deviation,Pashtun father-name swap,0.7979,true,FP
synth_people,b630b978,Person,SALEH MOHAMMAD ZADRAN AKHTAR MUHAMMAD,SALEH MOHAMMAD KAKAR AKHTAR MUHAMMAD,false,MEDIUM,LLM-proposed deviation,Pashtun tribal-clan swap (Zadran/Kakar),0.8000,true,FP
synth_people,669d8db6,Person,FAIZULLAH KHAN ZADRAN na,FAIZULLAH KHAN NOORZAI na,false,MEDIUM,LLM-proposed deviation,Pashtun tribal swap,0.7500,true,FP
synth_people,6d4ee8f1,Person,ABDUL BASIR HAQQANI,ABDUL BASIR NOORZAI,false,MEDIUM,LLM-proposed deviation,Pashtun tribal swap,0.6667,false,TN
synth_people,c10defdf,Person,MALIK NASIRZAI,MALIK NOORZAI,false,MEDIUM,LLM-proposed deviation,Pashtun tribal-clan swap,0.5000,false,TN
synth_people,52f048a4,Person,ZIA-UR-RAHMAN GHILZAI,ZIA-UR-RAHMAN MADANI,false,MEDIUM,LLM-proposed deviation,Pashtun nisbah swap,0.7500,true,FP
synth_people,2b907816,Person,HABIBULLAH SAFI,HABIBULLAH RESHAD,false,MEDIUM,LLM-proposed deviation,Pashtun surname swap,0.5000,false,TN
synth_people,dd4fca52,Person,MOHAMMAD AZAM ROHANI,MOHAMMAD AZAM ELMI,false,MEDIUM,LLM-proposed deviation,Pashtun surname swap,0.6667,false,TN
synth_people,03b63248,Person,ALLAH DAD ABDUL,ALLAH DAD MATIN,false,MEDIUM,LLM-proposed deviation,Pashtun surname swap,0.7246,true,FP
synth_people,598feee2,Person,ABDUL LATIF NOORI,ABDUL LATIF MANSUR,false,MEDIUM,LLM-proposed deviation,Pashtun surname swap,0.5652,false,TN
synth_people,29936e3a,Person,KO TAE BIN,KO TAE HUN,true,MEDIUM,LLM-proposed deviation,Korean given-name 2nd-syllable swap,0.7246,true,TP
synth_people,02b9e87c,Person,KIM KYONG MIN,KIM KYONG IL,true,MEDIUM,LLM-proposed deviation,Korean given-name 2nd-syllable swap,0.6667,false,FN
synth_people,8bfb89d7,Person,KU JA YOUNG,KU JA HYONG,true,MEDIUM,LLM-proposed deviation,Korean given-name swap,0.8800,true,TP
synth_people,593ecabd,Person,JANG YONG MIN,JANG YONG SON,true,MEDIUM,LLM-proposed deviation,Korean given-name swap,0.5000,false,FN
synth_people,f9641632,Person,KIM SOK JIN,KIM SOK CHOL,false,MEDIUM,LLM-proposed deviation,Korean given-name swap,0.6667,false,TN
synth_people,8dda04e2,Person,RI HONG-CHUL,RI HONG-SOP,false,MEDIUM,LLM-proposed deviation,Korean given-name swap,0.6667,false,TN
synth_people,26517732,Person,CHU MYO'NG,CHU HYO'K,false,MEDIUM,LLM-proposed deviation,Korean given-name swap,0.5000,false,TN
synth_people,5d7244a1,Person,MUN CHO'NG-MIN,MUN CHO'NG-CH'O'L,false,MEDIUM,LLM-proposed deviation,Korean given-name swap,0.6667,false,TN
synth_people,723f3795,Person,JANG YONG SON,JANG BOM SU,false,MEDIUM,LLM-proposed deviation,Korean given-name complete swap (UN-list collision),0.3333,false,TN
synth_people,49ac5d39,Person,YO'N MUN-NAM,YO'N CHO'NG NAM,false,MEDIUM,LLM-proposed deviation,Korean given-name swap,0.6667,false,TN
synth_people,f0338d85,Person,PAEK JIN-HO,PAEK CHANG-HO,false,MEDIUM,LLM-proposed deviation,Korean given-name swap,0.6667,false,TN
synth_people,6eeb4348,Person,RA SONG-SU,RA KY'ONG-SU,false,MEDIUM,LLM-proposed deviation,Korean given-name swap,0.6667,false,TN
synth_people,59c6b4f2,Person,RI MYONG-CHUL,RI PYONG CHUL,true,MEDIUM,LLM-proposed deviation,Korean given-name swap,0.8800,true,TP
synth_people,112d4f5e,Person,SON YONG HYOK,SON JONG HYOK,true,MEDIUM,LLM-proposed deviation,Korean given-name swap,0.9667,true,TP
synth_people,2b49105d,Person,KIM JONG MAN,KIM JONG SIK,false,MEDIUM,LLM-proposed deviation,Korean given-name swap,0.6667,false,TN
synth_people,6b2d8260,Person,CHO HYO'K SAN,CHO CHUN RYONG,false,MEDIUM,LLM-proposed deviation,Korean given-name swap,0.3623,false,TN
synth_people,ccac131d,Person,CHANG SU HA,CHANG CHANG HA,false,MEDIUM,LLM-proposed deviation,Korean given-name swap,0.6667,false,TN
synth_people,c4f34fef,Person,PAK YONG-CHUN,PAK IL KYU,false,MEDIUM,LLM-proposed deviation,Korean given-name swap (UN-list collision),0.3333,false,TN
synth_people,41c2b45b,Person,HAN BONG SU,HAN JANG SU,true,MEDIUM,LLM-proposed deviation,Korean given-name swap,0.6667,false,FN
synth_people,a193edeb,Person,CHOE KWANG HO,CHOE SONG IL,false,MEDIUM,LLM-proposed deviation,Korean given-name swap,0.3333,false,TN
synth_people,9324accf,Person,KIM SONG MIN,KIM SONG CHOL,false,MEDIUM,LLM-proposed deviation,Korean given-name swap,0.6667,false,TN
synth_people,e9ecb327,Person,KIM HYO'K,KIM KYU,false,MEDIUM,LLM-proposed deviation,Korean given-name swap,0.5000,false,TN
synth_people,82d7aa4a,Person,YU CHA OK,YU CHOL U,false,MEDIUM,LLM-proposed deviation,Korean given-name swap,0.3333,false,TN
synth_people,398bb28e,Person,KO CHOL HUN,KO CHOL MAN,true,MEDIUM,LLM-proposed deviation,Korean given-name swap,0.6667,false,FN
synth_people,1dd563fa,Person,KIM JONG SIK,KIM YONG NAM,false,MEDIUM,LLM-proposed deviation,cross-collision between UN-listed Koreans,0.6333,false,TN
synth_people,b39cde85,Person,RUSTAM IBRAHIMOVICH ASELDEROV,RUSTAM MAGOMEDOVICH ASELDEROV,false,MEDIUM,LLM-proposed deviation,Russian patronymic swap,0.6667,false,TN
synth_people,6185b6b2,Person,Malik Magomedovich Barkhanoev,Malik Ruslanovich Barkhanoev,false,MEDIUM,LLM-proposed deviation,Russian patronymic swap,0.6667,false,TN
synth_people,dc80b46c,Person,Murad Khasanovich Margoshvili,Murad Iraklievich Margoshvili,false,MEDIUM,LLM-proposed deviation,Russian/Caucasian patronymic swap,0.6667,false,TN
synth_people,8f61505e,Person,ZAURBEK MAGOMEDOVICH GUCHAEV,ZAURBEK SALIMOVICH GUCHAEV,false,MEDIUM,LLM-proposed deviation,Russian patronymic swap,0.6667,false,TN
synth_people,adf7d55a,Person,SHAMIL ABDURAHMANOVICH ISMAILOV,SHAMIL MAGOMEDOVICH ISMAILOV,false,MEDIUM,LLM-proposed deviation,Russian patronymic swap,0.6667,false,TN
synth_people,71c57b80,Person,RUSTAM MAGOMEDOVICH KADYROV,RUSTAM MAGOMEDOVICH ASELDEROV,false,MEDIUM,LLM-proposed deviation,Russian surname swap (real Caucasian surname),0.6667,false,TN
synth_people,8f434b4e,Person,Malik Ruslanovich Barakhoev,Malik Ruslanovich Barkhanoev,false,MEDIUM,LLM-proposed deviation,Russian surname syllable rearrangement (multi-char),0.9037,true,FP
synth_people,cd46b489,Person,Murad Iraklievich Maroghashvili,Murad Iraklievich Margoshvili,false,MEDIUM,LLM-proposed deviation,Georgian surname syllable rearrangement (multi-char),0.6667,false,TN
synth_people,2b7a1682,Person,ZAURBEK SALIMOVICH GUCHKOV,ZAURBEK SALIMOVICH GUCHAEV,true,MEDIUM,LLM-proposed deviation,Russian surname tail-rewrite (multi-char),0.6667,false,FN
synth_people,c0a2623b,Person,SHAMIL MAGOMEDOVICH ISMAGILOV,SHAMIL MAGOMEDOVICH ISMAILOV,true,MEDIUM,LLM-proposed deviation,Russian/Tatar surname syllable insert (multi-char),0.9630,true,TP
synth_people,458ff412,Person,ABDULLAH SUNGKAR,ABDULLAH ANSHORI,false,MEDIUM,LLM-proposed deviation,Indonesian surname swap,0.5000,false,TN
synth_people,7252b5b1,Person,AHMED MUNANDAR,ARIS MUNANDAR,false,MEDIUM,LLM-proposed deviation,Indonesian given-name swap,0.5000,false,TN
synth_people,e6c2b7f0,Person,SUDARSO RIFKI,TAUFIK RIFKI,false,MEDIUM,LLM-proposed deviation,Indonesian given-name swap,0.5000,false,TN
synth_people,4145e823,Person,MOHAMAD IQBAL ABDURRAHIM,MOHAMAD IQBAL ABDURRAHMAN,false,MEDIUM,LLM-proposed deviation,Indonesian surname swap (multi-char),0.6667,false,TN
synth_people,d4004070,Person,UMAR MIRDAD,UMAR PATEK,false,MEDIUM,LLM-proposed deviation,Indonesian surname swap,0.5000,false,TN
synth_people,1beae477,Person,AGUS RIFAI,AGUS DWIKARNA,false,MEDIUM,LLM-proposed deviation,Indonesian surname swap,0.5000,false,TN
synth_people,925e5404,Person,BAMBANG SUTRISNO,BAMBANG SUKIRNO,false,MEDIUM,LLM-proposed deviation,Indonesian surname swap,0.5000,false,TN
synth_people,cde66f65,Person,PARLINDUNGAN HUTABARAT,PARLINDUNGAN SIREGAR,false,MEDIUM,LLM-proposed deviation,Indonesian Batak surname swap,0.5000,false,TN
synth_people,2bc909d5,Person,NURJAMAN HAMBALI ISAMUDDIN,NURJAMAN RIDUAN ISAMUDDIN,false,MEDIUM,LLM-proposed deviation,Indonesian middle-name swap,0.6667,false,TN
synth_people,866744bb,Person,OMAN ABU JIBRIL,OMAN ROCHMAN,false,MEDIUM,LLM-proposed deviation,Indonesian kunya/surname swap,0.3906,false,TN
synth_people,3e90952c,Person,MOCHAMMAD ALWI,MOCHAMMAD ACHWAN,false,MEDIUM,LLM-proposed deviation,Indonesian surname swap,0.5000,false,TN
synth_people,39a7fa2f,Person,MOHAMMAD BAHRUM SUKARNO ANGGIH TAMTOMO,MOHAMMAD BAHRUM NAIM ANGGIH TAMTOMO,false,MEDIUM,LLM-proposed deviation,Indonesian middle-name swap,0.8000,true,FP
synth_people,fe5c5acf,Person,ABU BAKAR SUNGKAR,ABU BAKAR BA'ASYIR,false,MEDIUM,LLM-proposed deviation,Indonesian surname swap (real different cleric),0.5652,false,TN
synth_people,5ee29fb8,Person,ABDULPATTA ESCALON ALONTO,ABDULPATTA ESCALON ABUBAKAR,false,MEDIUM,LLM-proposed deviation,Filipino Moro family-name swap,0.6667,false,TN
synth_people,306b89d5,Person,MYRNA AJIJUL JAMIRI,MYRNA AJIJUL MABANZA,false,MEDIUM,LLM-proposed deviation,Filipino surname swap,0.6667,false,TN
